tweet_text,geo_latitude,geo_longitude,hotspot_id
👙👓 @ playa del puerto mar del plata https://t.co/bwsabqsrzs,-38.0502675,-57.5428307,1
"#20aniversario #esperanto dicostamarcelo @ mar del plata, argentina https://t.co/vobu6pqq2f",-38.00809969,-57.53999423,1
"👬☝🏽☀️ @ mar del plata, argentina https://t.co/9ghep4vqoy",-38.00809969,-57.53999423,1
"fotón!! @ mar del plata, argentina https://t.co/xt4wblv3xy",-38.00809969,-57.53999423,1
hoy metemos picadita!! #chepicadas #mdq @ guemes - mar del plata https://t.co/f5cnp4ghql,-38.01301395,-57.54022845,1
"😈😈 @ mar del plata, argentina https://t.co/bijchgvmew",-38.0,-57.55,1
"chau mardel☀️🌊❤️ @ mar del plata, argentina https://t.co/odnflitkoz",-38.0,-57.55,1
"🌲🌳🍃 @ mar del plata, argentina https://t.co/pf3pabijkr",-38.00809969,-57.53999423,1
"la f e l i z ☀️ @ mar del plata, argentina https://t.co/ennfwfjnkq",-38.0,-57.55,1
cómo corresponde..😎😛 @ samsara beach mar del plata https://t.co/h7p8yvm19y,-37.98887002,-57.56145212,1
"🌊☀🌈 @ mar del plata, argentina https://t.co/vdw9igghtq",-38.00809969,-57.53999423,1
"esperanto🎤 @ mar del plata, argentina https://t.co/koyulg1xvr",-38.00809969,-57.53999423,1
"💙💙🌞🌊💙💙 @ mar del plata, argentina https://t.co/6twkkmdqed",-38.00809969,-57.53999423,1
😍😍 @ mar del plata - playa grande https://t.co/zspl9lal8f,-38.0075538,-57.5446762,1
"cargando...👌👌 #nafta #2t #mitorbike #mdq @ mar del plata, argentina https://t.co/enmjlighaa",-38.00809969,-57.53999423,1
"el aca explotado #mdq #summer #mardelplata @ mar del plata, argentina https://t.co/6kzh9zwmxx",-38.0,-57.55,1
sol del día @ acantilados mar del plata https://t.co/fszr32hahq,-38.1063491,-57.59362923,1
"chau mardel 👋 @ mar del plata, argentina https://t.co/gx8y8vnpd8",-38.00809969,-57.53999423,1
con la más linda en la felizzzz @ mar del plata - playa grande https://t.co/fdujaqabjx,-38.0075538,-57.5446762,1
"❣️ @ mar del plata, argentina https://t.co/vbwmkviled",-38.0,-57.55,1
"#guardavidas #mdq @ mar del plata, argentina https://t.co/wh1hr4brfi",-38.00809969,-57.53999423,1
"🌸🌸🌸🌸 @ mar del plata, argentina https://t.co/1wakygd7wz",-38.00809969,-57.53999423,1
"te amo gordo 💑 @ mar del plata, argentina https://t.co/s2oylhoxqx",-38.0,-57.55,1
"te adoro amiga 💗 @ mar del plata, argentina https://t.co/qwq5zntdsr",-38.0,-57.55,1
"día 5: playa, paseo y casino. 🎰🌦☉🌊 (ignoren mi ojo mocho) @ mar del plata, argentina https://t.co/yg5q06mjrl",-38.00809969,-57.53999423,1
"tu ronca cabron y tu no vive asi 👑💪 #1 @ mar del plata, argentina https://t.co/ncjyeqrj1y",-38.00809969,-57.53999423,1
"por mas salidas asi 🙏 las adoro muchachas 💕 @ mar del plata, argentina https://t.co/q0ulyw1idy",-38.0,-57.55,1
"haciendo todo bien #heineken #mdq @ mute club de mar, mar del plata https://t.co/dazyx60sl3",-38.09988675,-57.54965925,1
"mardel junto a boca y con amigos, nada mejor. el sábado volvemos 🍺 @ mar del plata, argentina https://t.co/dqbyf3vvvp",-38.0,-57.55,1
el ultimo amanecer en el mejor lugar.🌅🌊 te amo mardeeeel fuiste fiesta💥 @ samsara beach mar del… https://t.co/cfsidjgwlp,-37.98887002,-57.56145212,1
"💚 @ mar del plata, argentina https://t.co/ao5mrvpkh3",-38.00809969,-57.53999423,1
"🌊🌊 @ mar del plata, argentina https://t.co/wttz61ers0",-38.0,-57.55,1
"con mi compañero 😎🌞👌💯💯 @ playa serena, mar del plata, argentina. https://t.co/fkasav4dzz",-38.10764042,-57.57236709,1
despidiendonos de las #olasyelviento #sucundumsucundum 🌊🌞 @ mar del… https://t.co/apacoqqbcw,-38.00809969,-57.53999423,1
"🌞 @ mar del plata, argentina https://t.co/p4nwsjwy2e",-38.0,-57.55,1
ultima noche 🌃💫 @ club de pescadores restaurant - mar del plata https://t.co/ruqhbepxay,-38.00100281,-57.53914558,1
"🏄 @ mar del plata, argentina https://t.co/jsexzf9i02",-38.0,-57.55,1
"mis pitbull preferidos ❤ @ mar del plata, argentina https://t.co/xpqldasunn",-38.00809969,-57.53999423,1
"sigo humilde pero cotizadooo😈😏 @ mar del plata, argentina https://t.co/ctpbwukibz",-38.0,-57.55,1
"#fiestas#eventos#reuniones #cumpleaños @ mar del plata, argentina https://t.co/ju0wylpzmi",-38.00809969,-57.53999423,1
"playa🌞 @ mar del plata, argentina https://t.co/kntxou2kwv",-38.0,-57.55,1
"👏🌅 @ mar del plata, argentina https://t.co/o5yk9nb6b5",-38.00809969,-57.53999423,1
"sos el mejor mambo con el que me cruze en la vida🤘🏻 @ mar del plata,… https://t.co/5hxo9pi0ex",-38.00809969,-57.53999423,1
"escollera sur mar del plata #mdq2017 #mdp #argentina @ mar del plata, argentina https://t.co/pgxrtvghry",-38.00809969,-57.53999423,1
"en la cena de hoy. #2017 primer foto. mai tapada :c @ mar del plata,… https://t.co/tvol0jlwpd",-38.00809969,-57.53999423,1
"te quiero cumpi 💕 # anoche #fiestablanca @ mar del plata, argentina https://t.co/5wv4gtsaex",-38.00809969,-57.53999423,1
"""go to pinamo"" 19 @ samsara - mar del plata https://t.co/7hbhn0ps4q",-38.031233,-57.535514,1
"hasta los dias feos venimos a la playa☔💧 @ mar del plata, argentina https://t.co/myub39nyne",-38.00809969,-57.53999423,1
"🎀 @ mar del plata, argentina https://t.co/ij7eydtrcz",-38.00809969,-57.53999423,1
"cine con la chiquita #moana @ mar del plata, argentina https://t.co/bndbse5uuh",-38.00809969,-57.53999423,1
"hoy sí colo querido @djjohndigweed #mute #digweed @ mute club de mar, mar del plata https://t.co/yhwuumzjdl",-38.09988675,-57.54965925,1
"i'm at las nubes in mar del plata, buenos aires https://t.co/v6hz0kim1h",-38.01742362,-57.53110349,1
"muy buen fin de semana! 🏆🏆🍻#mdq7s #loverga #votas @ mar del plata, argentina https://t.co/bq9ezh2jad",-38.0,-57.55,1
"💋💋 @ mar del plata, argentina https://t.co/gtafhxuzs5",-38.0,-57.55,1
"🌙✨ @ mar del plata, argentina https://t.co/wcj3ngjdfc",-38.0,-57.55,1
just posted a photo @ puerto de mar del plata la nueva caracola https://t.co/jgpuqzyi59,-38.0023408,-57.5476407,1
"❌ ❌ @ mar del plata, argentina https://t.co/91hfjz2nbl",-38.00809969,-57.53999423,1
amando mar del plata @ chichilo https://t.co/l21flxb6qi,-38.04647881,-57.54280799,1
siempre al 🔝☠ @ mute mar del plata https://t.co/tlklzplqqj,-38.1115,-57.58434,1
"hermosa estadía en mardel!!! @ mar del plata, argentina https://t.co/eppx8ehume",-38.00809969,-57.53999423,1
"bombonazo! ❤ @ mar del plata, argentina https://t.co/qx0lfd0eua",-38.00809969,-57.53999423,1
"volvimos. @ mar del plata, argentina https://t.co/zhmdpdub5t",-38.0,-57.55,1
"si, tengo una rara forma de sentarme 😊🌿🌳🌹🌻🌼🌺 @ plaza mitre, mar del plata https://t.co/raccavgkwv",-38.00225038,-57.55578384,1
"la única persona que necesitas en tu vida, es la que demuestra que te necesita en la suya. @ mar… https://t.co/vtvycd7www",-38.00809969,-57.53999423,1
"😗✌ @ mar del plata, argentina https://t.co/zqjauq5h2i",-38.00809969,-57.53999423,1
"🌅❤ @ mar del plata, argentina https://t.co/aodoc5ktsf",-38.0,-57.55,1
el animal más lindo que conocí 💕 @ aquarium mar del plata https://t.co/qxp3xbcpws,-38.05583,-57.54688,1
"se va la tarde de sábado. @ mar del plata, argentina https://t.co/gq8qbzbrxe",-38.0,-57.55,1
"amé este collar. @ mar del plata, argentina https://t.co/caoma6zdux",-38.00809969,-57.53999423,1
"sos la luz que ilumina mis dias, te amo💚 @ santa clara del mar https://t.co/bupicqkwec",-37.83396401,-57.5049969,1
🐳🐟🐠🏊🏊 @ sheraton mar del plata hotel https://t.co/f8aexeyypk,-38.0316745,-57.5393689,1
"mañanita nublado después del temporal de anoche @ mar del plata, argentina https://t.co/anj062ezbx",-38.00809969,-57.53999423,1
"👒🌞🌊🌴🌈 @ mar del plata, argentina https://t.co/oquztq7yz5",-38.0,-57.55,1
"😙😙 @ mar del plata, argentina https://t.co/ifnowvttph",-38.0,-57.55,1
🌺 @ sheraton mar del plata hotel https://t.co/fk4sohk3jr,-38.03169256,-57.53969588,1
"trabajando.😎 dorando marco a la hoja. #comosehaciaantes #instanadry @ mar del plata, argentina https://t.co/9om151btau",-38.00809969,-57.53999423,1
"del sábado 🏃 @ mar del plata, argentina https://t.co/vyrmantvhc",-38.00809969,-57.53999423,1
"i'm at maria alsina in mar del plata, buenos aires, argentina https://t.co/nky5bod5mm",-38.01186624,-57.54120951,1
"🎀 @ mar del plata, argentina https://t.co/whmox4o8gg",-38.0,-57.55,1
"🐚 @ mar del plata, argentina https://t.co/agjhmq4xjg",-38.0,-57.55,1
"❄ @ mar del plata, argentina https://t.co/xuga2pesfw",-38.0,-57.55,1
hoy @ teatro auditorium mar del plata https://t.co/uwdhtltsel,-38.00514808,-57.54229235,1
"basta,jaj @ mar del plata, argentina https://t.co/plyy4v6bt0",-38.0,-57.55,1
"#boca ganó, gustó y goleó 4-0 a aldosivi en mar del plata con los goles de cristian #pavón,… https://t.co/kossghgqof",-38.017944,-57.582333,1
"#spinner #slowmotion @ mar del plata, argentina https://t.co/zaugyfv50l",-38.00809969,-57.53999423,1
"""demuéstrame que puedo con todo, y contigo también"" @ mar del plata, argentina https://t.co/gtd5yuwhu4",-38.0,-57.55,1
"i'm at @lafontedoro in mar del plata, buenos aires https://t.co/7w919jputx",-37.9653629,-57.55373787,1
"mis amigos.💎💣💥 @ mar del plata, argentina https://t.co/w1vfyenqg4",-38.00809969,-57.53999423,1
"☉😎🔙 @ mar del plata, argentina https://t.co/34m9vy79jw",-38.0,-57.55,1
"cafecito de viernes (@ piazza in mar del plata, buenos aires) https://t.co/xg8d81jlga",-38.01697046,-57.5279364,1
"#barrio @ mar del plata, argentina https://t.co/pli3gkg6xl",-38.0,-57.55,1
"dia 10 - primer plano... @ mar del plata, argentina https://t.co/gxmcyztm9c",-38.0,-57.55,1
"escracho, lo se pero estabamos en la playa♡ @ mar del plata, argentina https://t.co/naffmocopj",-38.0,-57.55,1
"esto y nada mas🏐💕 @ mar del plata, argentina https://t.co/1gn7wosubf",-38.0,-57.55,1
recuerdos y ganas de volver @ teatro colón mar del plata https://t.co/ywlfrsmnzo,-37.9975391,-57.5497395,1
"y empieza su venganza cuando se gana tu confianza 😈 @ mar del plata, argentina https://t.co/oefxyhmcqf",-38.0,-57.55,1
"hablan por hablar, sin saber qué decir en mar del plata, argentina https://t.co/9g8gwy63sl",-38.0,-57.55,1
"🌹🌹🌹 @ mar del plata, argentina https://t.co/dwkxb8zlnl",-38.0,-57.55,1
"🌊❤💫 con ganas de volver a una semana atrás @ mar del plata, argentina https://t.co/6wxdgrxgog",-38.00809969,-57.53999423,1
"juego con fuego sin miedo a quemar 🔥 en mar del plata, argentina https://t.co/cg9pidip46",-38.0,-57.55,1
"sol+arena+aguasalada=fido dido en mar del plata, argentina https://t.co/ktvsiqwehf",-38.0,-57.55,1
"vos te juntas con los mejores, yo mejoro con mi junta 🤜🏼🤛🏼🙅🏼‍♂️ en mar del plata, argentina https://t.co/zagqbnyjb7",-38.00809969,-57.53999423,1
"siempre así 🙏🌞💜 en mar del plata, argentina https://t.co/1acq3fngej",-38.0,-57.55,1
"tarde de vicio jorfernandez4 @juampygalan en mar del plata, argentina https://t.co/d71dwzx4yd",-38.00809969,-57.53999423,1
"si te lastime, no era mi intención. en mar del plata, argentina https://t.co/m4b5a2by7l",-38.0,-57.55,1
"a tu lado toda la vida...💙 en mar del plata, argentina https://t.co/q6mrojflsr",-38.00809969,-57.53999423,1
"acaba de publicar una foto en mar del plata, argentina https://t.co/hh1b47j5m3",-38.00809969,-57.53999423,1
"siestita con las mas pequeña! 😍 en mar del plata, argentina https://t.co/n2iqcihytw",-38.0,-57.55,1
#playa #sol #arena 🏝🏖 ☀️ 👙 en santa clara del mar https://t.co/fixwrixig5,-37.83396401,-57.5049969,1
"i'm at zona de bares y boliches de la calle leandro n. alem in mar del plata, buenos aires https://t.co/0viwburhgj",-38.02719854,-57.53568115,1
"estaba bajo efectos del alcohol🍻 en mar del plata, argentina https://t.co/g0dhrzihdx",-38.0,-57.55,1
"ser feliz 🌹❤ en mar del plata, argentina https://t.co/tbm58gqjwm",-38.0,-57.55,1
"navidad🎄🎅 @ en mar del plata, argentina https://t.co/zeoxoec69f",-38.0,-57.55,1
"a la cancha voy... (@ puente presidente arturo umberto illia in mar del plata, buenos aires) https://t.co/ghvru8ad8z",-37.99911242,-57.54181765,1
"acaba de publicar una foto en mar del plata, argentina https://t.co/skk0parn8r",-38.00809969,-57.53999423,1
"🌊☀❤ @ mar azul, mar de las pampas https://t.co/r4rshsuihp",-37.3401039,-57.0329215,2
😙😙😙😙 @ playa de mar de cobo https://t.co/zftnmzo1qi,-37.77685486,-57.45031831,2
"el la staba speramdo cn 1flor amarisha🌻🌻🌻 @ mar chiquita, buenos… https://t.co/dm4s9jjexz",-37.75,-57.4167,2
#infaltables #asado #vino #ladeldragon @ mar de las pampas https://t.co/rwdongngjm,-37.3267669,-57.02265996,2
"beach vibes☀ @ mar azul, mar de las pampas https://t.co/ncpetzfhr5",-37.3401039,-57.0329215,2
la falsa casual🌊🙄 @ mar de las pampas https://t.co/zirtlgstj6,-37.3267669,-57.02265996,2
"🌊☀ @ mar azul, mar de las pampas https://t.co/zytz8i5boa",-37.3401039,-57.0329215,2
acaba de publicar una foto en mar de las pampas https://t.co/kj5o3rbfpq,-37.32672749,-57.02251911,2
el viento nos trae cambios en mar de las pampas https://t.co/nqvjbf0qkl,-37.32672749,-57.02251911,2
la ultima noche 😟 te amo bombón. @ manzana uno apart - mar de las pampas https://t.co/b6xqbvfndt,-37.32103857,-57.01596998,2
"☀️🌊 @ blue beach, balneario y parador de playa, mar azul https://t.co/jnjbc4g2yx",-37.34182833,-57.02611812,2
antes de pinamar #verano #2017 😎😎😎😎 @ mar de las pampas https://t.co/qjgkkwiwze,-37.3267669,-57.02265996,2
"🎻🎻 @ mar azul, mar de las pampas https://t.co/j2njdfbydb",-37.3401039,-57.0329215,2
"❤❤ @ mar azul, mar de las pampas https://t.co/z8qysdz2qh",-37.3401039,-57.0329215,2
"día de playa a full! @ mar azul, mar de las pampas https://t.co/x4bmr90iu8",-37.3401039,-57.0329215,2
domingo 🏖 @ mar de las pampas https://t.co/uarpnbvpln,-37.3267669,-57.02265996,2
"hace un rato 😝 (aprox.3hs) @ mar azul, mar de las pampas https://t.co/hpw5o4lhdb",-37.3401039,-57.0329215,2
short @ mar de las pampas https://t.co/gmxqtchwdd,-37.3267669,-57.02265996,2
🍃 @ mar de las pampas https://t.co/jzgyxtb7pn,-37.3267669,-57.02265996,2
piletita natural ! bello día de playa ☀️ @ mar de las pampas https://t.co/9bsf6hppii,-37.3267669,-57.02265996,2
🔥 @ playa de mar de cobo https://t.co/9qbilba4kw,-37.77685486,-57.45031831,2
"extrañando ando🙄❣🌴🐷 @ mar azul, mar de las pampas https://t.co/qh7z71qqvf",-37.3401039,-57.0329215,2
caracol de mar 🐚🌊 @ mar de las pampas https://t.co/eazawaeubq,-37.3267669,-57.02265996,2
hijos obviamente algo bien hice en mi vida en mar de las pampas https://t.co/44tu7okdo8,-37.32672749,-57.02251911,2
"hay que vivir,sonreír y ser felices.cada día y agradecer un nuevo despertar.. @ junto al mar https://t.co/ccicjfa2g6",-3.69937,-80.71358,3
dulces y bendecidos sueños amén @ junto al mar https://t.co/k1aqguznlp,-3.69937,-80.71358,3
dulces sueños amén @ junto al mar https://t.co/1w83cp0gdd,-3.69937,-80.71358,3
a disfrutar de lo bello. @ junto al mar https://t.co/zwai3vnzat,-3.69937,-80.71358,3
siempre hay una oportunidad! 💜😉 @ rincon del mar https://t.co/mi0ihvygoc,9.74435,-75.52049,4
#relax un descansito frente al mar 🌊 cura todos los males y levanta el animo😀#viajes… https://t.co/geuuizzpid,9.70888787,-75.68498611,4
"🌞🌴la isla, el mar y sus cosas.🐚🌊 desde el punto ecológico los erizos son útiles,  limpian los… https://t.co/hvsmvjmjov",10.17728813,-75.77095064,4
"poemmas, plantas, sal de uyuni, agua de mar. @ la paz, bolivia https://t.co/tb5vujrlxk",-13.9667,-66.2003,5
"qué lindo es el mar , la paz que toda persona necesita @ muelle de… https://t.co/ehpcqnqscf",-37.27984399,-56.98252705,6
"en el mar la vida es más sabrosa ;-) en san carlos, sonora, mexico https://t.co/yyw9bhyexl",27.970793,-111.037518,7
¡nada es tan mío como lo es el mar cuando lo miro! ⚓️ 🌊 🛥 @ mi barca https://t.co/qvpdu3ayqb,21.6374,-102.9775499,8
just posted a photo @ mar del tuyu. vacciones tranquilas frente al mar https://t.co/xthlemihst,-36.589763,-56.6869755,9
perfecto día de playa ☺😉😎 #playa #mardeltuyu #sol #calor @ mar del tuyú https://t.co/w7avjco9ws,-36.577335,-56.692164,9
último día después de 2 meses @ la lucila del mar https://t.co/sll0lcgpll,-36.659184,-56.683984,9
just posted a photo @ mar del tuyú https://t.co/r8psohmi2m,-36.577335,-56.692164,9
🌺 @ la lucila del mar playa https://t.co/ihx9fnlxsy,-36.6599,-56.68003,9
just posted a photo @ mar del tuyú https://t.co/155sshnsck,-36.577335,-56.692164,9
"just posted a photo @ balneario mar de ajó, buenos aires, argentina https://t.co/aelc9q36ms",-36.7167,-56.6667,9
mucha risa pa que no nos duela nada 🌸 (fueposta) @ mar del tuyú https://t.co/jcfwgsgff6,-36.577335,-56.692164,9
se la debia al come gatos🐱 @ mar del tuyú https://t.co/bxoclris7w,-36.577335,-56.692164,9
falsa 👻🌊👦🏿🔝 @ playa de mar del tuyu. https://t.co/afcks6t11m,-36.5740662,-56.6914368,9
disfrutando de la playa! @ playa de mar del tuyu. https://t.co/k06s92gqmr,-36.5740662,-56.6914368,9
🌞 @ playa de mar de ajo https://t.co/aylanq2qps,-36.7236981,-56.6776305,9
beni dandole amor al padrino! 😍 @ playa de mar del tuyu. https://t.co/6wtwrhao9o,-36.5740662,-56.6914368,9
cursi 1. @ playa de mar del tuyu. https://t.co/hisznzbmdu,-36.5740662,-56.6914368,9
#summer2017 🌞and #bestfriend 💖 @ playa mar de ajo https://t.co/akpiivimjm,-36.740573,-56.672838,9
arrancando oficialmente la temporada de playa @ mar del tuyú https://t.co/rairupzh2y,-36.577335,-56.692164,9
#mar #lastoninas #vacaciones @ playa las toninas https://t.co/d2ve1y0wxu,-36.49486469,-56.69270797,9
post mar con mi amiga☀ te amooo 💕 @ san bernardo playa https://t.co/a11scwvsa0,-36.68718285,-56.67852815,9
"feliz cumpleaños a la mujer de mi vida, a mi ídola, te amo muchísimo ma❤ @ mar del tuyú https://t.co/vo6urllcu8",-36.577335,-56.692164,9
el mar de noche es mas lindo @ playa las toninas https://t.co/fcs15bkgc7,-36.49486469,-56.69270797,9
esa casual en la que te ponen protector en la espalda @ playa de mar del tuyu. https://t.co/5kxdjhnrsl,-36.5740662,-56.6914368,9
💕mi amor💕 @ mar de ajó https://t.co/e89zxdcw0c,-36.7167,-56.6667,9
después de comer como una cerda 🐷 @ playa mar de ajo https://t.co/gcsymxnkpo,-36.740573,-56.672838,9
#mardeltuyu #dia2 #vacaciones @ playa de mar del tuyu. https://t.co/amnu8ym1wg,-36.5740662,-56.6914368,9
las olas y él viento🌊🍃 @ mar del tuyu beach https://t.co/a5ov3bjakh,-36.575667,-56.686475,9
paz. @ playa de mar del tuyu. https://t.co/4octiofobf,-36.5740662,-56.6914368,9
en el mar la vida es más sabrosa.👫👉🌊 https://t.co/wvqigtxy0r https://t.co/dnmilyvuny,-2.636229,-80.385058,10
disfrutando de una tarde de relax con grandes personas #amigos❤ #ñaños #sol #mar #arena… https://t.co/nccgyp90b5,-2.63702735,-80.38200498,10
